customer_id,tenure_months,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,senior_citizen,churn
CUST-00313,9,95.76,861.88,Month-to-month,DSL,Credit card,Yes,No,No,Yes
CUST-00314,21,62.91,1377.73,Two year,Fiber optic,Credit card,No,No,Yes,Yes
CUST-00315,18,18.0,311.97,Month-to-month,No,Electronic check,Yes,No,Yes,No
CUST-00316,48,81.81,3983.12,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-00317,53,80.33,4506.25,Two year,DSL,Electronic check,Yes,No,No,No
CUST-00318,53,74.43,3829.91,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-00319,68,90.56,6141.87,Month-to-month,No,Electronic check,Yes,No,No,Yes
CUST-00320,56,39.04,2344.01,Two year,DSL,Credit card,No,No,No,No
CUST-00321,24,115.21,2896.97,Month-to-month,No,Electronic check,Yes,No,No,Yes
CUST-00322,8,43.97,373.54,Month-to-month,No,Mailed check,No,No,No,Yes
CUST-00323,45,84.98,3753.89,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,No
CUST-00324,66,26.5,1887.94,Month-to-month,No,Credit card,No,Yes,Yes,No
CUST-00325,71,44.67,2995.26,Two year,No,Electronic check,No,No,No,No
CUST-00326,17,103.39,1762.91,One year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes
CUST-00327,18,60.74,1089.69,One year,DSL,Credit card,No,No,No,No
CUST-00328,3,87.16,273.97,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-00329,11,72.69,851.87,One year,DSL,Bank transfer,Yes,Yes,No,No
CUST-00330,40,64.48,2674.58,One year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-00331,40,99.73,4070.14,Month-to-month,DSL,Mailed check,No,Yes,No,No
CUST-00332,27,61.32,1636.42,Two year,Fiber optic,Electronic check,No,Yes,No,No
CUST-00333,23,24.26,558.9,One year,DSL,Electronic check,No,Yes,No,No
CUST-00334,60,47.72,2867.46,One year,Fiber optic,Mailed check,No,No,No,No
CUST-00335,34,80.23,2518.48,Month-to-month,DSL,Mailed check,No,No,No,Yes
CUST-00336,59,76.49,4515.11,Month-to-month,DSL,Credit card,No,No,No,Yes
CUST-00337,70,29.39,2174.47,One year,DSL,Bank transfer,No,No,No,No
CUST-00338,23,49.62,1179.47,One year,Fiber optic,Credit card,Yes,Yes,Yes,No
CUST-00339,15,53.04,833.24,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-00340,69,58.23,3947.47,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-00341,46,33.98,1570.33,Two year,No,Electronic check,Yes,No,No,No
CUST-00342,21,51.92,1008.94,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-00343,45,49.51,2186.24,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-00344,38,85.52,3236.46,One year,Fiber optic,Bank transfer,No,No,No,No
CUST-00345,66,86.42,5480.32,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-00346,19,63.5,1116.01,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-00347,72,57.59,4272.8,Month-to-month,DSL,Electronic check,No,Yes,No,No
CUST-00348,68,70.36,4734.79,Two year,Fiber optic,Electronic check,No,No,No,No
CUST-00349,14,47.4,654.65,Month-to-month,Fiber optic,Credit card,No,No,Yes,Yes
CUST-00350,12,39.48,454.81,One year,Fiber optic,Mailed check,Yes,Yes,No,Yes
CUST-00351,39,44.43,1743.26,Two year,Fiber optic,Mailed check,No,No,No,No
CUST-00352,4,51.76,204.99,One year,DSL,Bank transfer,No,No,Yes,No
CUST-00353,22,39.08,856.18,Month-to-month,No,Bank transfer,Yes,No,No,No
CUST-00354,32,70.89,2297.83,Month-to-month,DSL,Electronic check,No,Yes,No,Yes
CUST-00355,70,84.51,5448.43,Month-to-month,No,Bank transfer,No,No,No,Yes
CUST-00356,72,28.91,2217.3,One year,DSL,Electronic check,No,No,No,No
CUST-00357,11,67.6,692.57,Two year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-00358,65,61.72,3980.3,One year,Fiber optic,Electronic check,No,No,Yes,No
CUST-00359,7,75.2,501.75,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-00360,54,66.69,3614.96,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes
CUST-00361,61,32.11,1889.84,Two year,No,Mailed check,No,No,No,No
CUST-00362,65,36.7,2522.91,Month-to-month,DSL,Electronic check,No,Yes,No,No
CUST-00363,17,67.71,1131.98,Two year,DSL,Mailed check,No,No,Yes,Yes
CUST-00364,65,91.69,6092.16,Month-to-month,DSL,Bank transfer,Yes,No,No,No
CUST-00365,9,18.0,155.49,One year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-00366,38,75.3,2641.37,Two year,DSL,Bank transfer,No,No,No,Yes
CUST-00367,34,95.55,3198.88,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-00368,23,63.33,1465.09,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-00369,2,80.2,159.36,Two year,Fiber optic,Bank transfer,No,No,No,Yes
CUST-00370,56,50.13,3014.8,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-00371,25,64.14,1656.57,Month-to-month,DSL,Bank transfer,Yes,No,No,Yes
CUST-00372,48,28.1,1455.77,Month-to-month,Fiber optic,Mailed check,No,Yes,No,No
CUST-00373,30,18.0,522.29,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-00374,27,89.63,2531.93,One year,No,Electronic check,Yes,No,No,No
CUST-00375,64,43.36,2799.71,Month-to-month,No,Electronic check,No,No,No,No
CUST-00376,7,56.07,399.51,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-00377,54,33.73,1963.01,Two year,DSL,Credit card,No,No,Yes,No
CUST-00378,54,33.16,1834.76,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-00379,28,62.83,1871.5,Month-to-month,Fiber optic,Mailed check,Yes,No,No,Yes
CUST-00380,19,49.49,974.27,One year,Fiber optic,Mailed check,No,Yes,No,No
CUST-00381,1,76.07,71.53,Two year,Fiber optic,Mailed check,No,No,No,Yes
CUST-00382,68,77.86,5463.42,One year,Fiber optic,Credit card,No,No,No,No
CUST-00383,69,74.7,5141.37,Two year,No,Credit card,Yes,No,No,No
CUST-00384,18,72.73,1396.86,Month-to-month,DSL,Credit card,No,No,No,No
CUST-00385,3,104.87,330.06,Month-to-month,No,Credit card,Yes,No,No,Yes
CUST-00386,9,41.38,348.83,Two year,DSL,Electronic check,Yes,No,No,No
CUST-00387,5,65.68,309.16,Two year,DSL,Electronic check,No,Yes,No,No
CUST-00388,60,94.18,5261.67,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-00389,65,97.35,6320.91,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-00390,12,32.88,368.09,Month-to-month,DSL,Electronic check,Yes,Yes,No,No
CUST-00391,54,59.5,3327.99,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-00392,13,99.59,1305.52,Two year,DSL,Electronic check,No,No,No,Yes
CUST-00393,27,79.19,2253.04,Two year,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-00394,44,71.69,3043.22,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-00395,52,61.78,3222.4,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-00396,63,57.79,3417.94,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,No
CUST-00397,4,73.92,313.88,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,Yes
CUST-00398,15,60.94,866.57,One year,Fiber optic,Credit card,No,No,No,No
CUST-00399,21,65.98,1297.43,Month-to-month,DSL,Credit card,No,No,No,No
CUST-00400,23,68.89,1509.7,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-00401,72,50.73,3831.52,One year,No,Credit card,No,Yes,No,No
CUST-00402,56,79.77,4185.38,Two year,Fiber optic,Electronic check,No,Yes,No,No
CUST-00403,24,125.0,3054.93,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-00404,70,24.35,1771.64,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-00405,36,74.78,2800.23,Month-to-month,No,Mailed check,Yes,No,No,No
CUST-00406,37,48.76,1714.65,Month-to-month,DSL,Mailed check,No,No,Yes,No
CUST-00407,32,80.86,2406.03,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-00408,11,68.12,743.18,One year,Fiber optic,Mailed check,Yes,No,No,No
CUST-00409,68,85.28,5522.99,Month-to-month,DSL,Bank transfer,Yes,No,No,Yes
CUST-00410,2,95.21,196.49,Month-to-month,No,Bank transfer,No,Yes,No,Yes
CUST-00411,13,71.62,909.71,Two year,Fiber optic,Electronic check,No,No,No,No
CUST-00412,17,94.17,1587.92,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-00413,21,18.0,354.62,One year,Fiber optic,Mailed check,Yes,No,No,No
CUST-00414,10,105.17,1063.07,One year,Fiber optic,Credit card,Yes,Yes,No,Yes
CUST-00415,2,76.0,144.35,Two year,DSL,Credit card,Yes,Yes,No,No
CUST-00416,49,92.87,4680.95,One year,No,Electronic check,No,No,No,No
CUST-00417,70,37.72,2459.23,Two year,No,Bank transfer,No,Yes,No,No
CUST-00418,9,47.06,455.79,One year,DSL,Bank transfer,No,No,No,No
CUST-00419,22,70.5,1596.79,Month-to-month,Fiber optic,Credit card,Yes,No,No,Yes
CUST-00420,37,66.59,2338.36,Month-to-month,No,Electronic check,No,Yes,No,No
CUST-00421,67,73.79,4559.56,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,No
CUST-00422,50,93.03,4528.3,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-00423,56,24.63,1302.66,Month-to-month,DSL,Electronic check,No,Yes,No,Yes
CUST-00424,42,90.37,3624.54,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-00425,31,67.2,2207.44,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-00426,15,62.11,947.03,Month-to-month,No,Mailed check,Yes,No,Yes,No
CUST-00427,63,31.69,1893.12,Month-to-month,DSL,Bank transfer,Yes,Yes,No,No
CUST-00428,58,79.07,4627.63,One year,DSL,Bank transfer,No,No,No,No
CUST-00429,2,18.0,34.59,One year,Fiber optic,Electronic check,No,No,Yes,No
CUST-00430,52,82.56,4620.22,Two year,Fiber optic,Credit card,No,Yes,No,No
CUST-00431,7,31.19,202.01,Month-to-month,DSL,Mailed check,Yes,No,No,Yes
CUST-00432,54,68.28,3824.17,Two year,DSL,Credit card,No,No,No,No
CUST-00433,60,64.14,4016.5,One year,No,Electronic check,Yes,No,No,No
CUST-00434,10,95.07,884.86,Month-to-month,Fiber optic,Credit card,Yes,No,No,Yes
CUST-00435,32,62.71,1901.37,Two year,Fiber optic,Credit card,No,No,Yes,Yes
CUST-00436,9,50.34,444.67,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-00437,41,54.84,2380.88,One year,DSL,Credit card,No,No,No,No
CUST-00438,67,97.55,6574.54,One year,DSL,Mailed check,No,No,No,No
CUST-00439,6,79.87,491.13,Month-to-month,No,Bank transfer,Yes,No,No,No
CUST-00440,29,57.74,1750.28,One year,Fiber optic,Bank transfer,Yes,No,No,Yes
CUST-00441,71,61.33,4583.04,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-00442,22,29.39,644.13,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-00443,10,76.32,764.27,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-00444,36,24.76,922.45,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,No
CUST-00445,37,85.04,3027.34,Month-to-month,DSL,Credit card,No,No,Yes,Yes
CUST-00446,48,70.09,3555.14,One year,DSL,Electronic check,No,Yes,Yes,No
CUST-00447,23,124.29,2639.48,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-00448,69,40.6,2665.04,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-00449,38,64.54,2570.32,One year,DSL,Bank transfer,No,No,Yes,Yes
CUST-00450,21,110.16,2254.23,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes
CUST-00451,70,95.59,6316.41,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-00452,67,50.29,3200.56,One year,DSL,Bank transfer,No,No,No,No
CUST-00453,36,72.38,2618.5,Two year,DSL,Bank transfer,Yes,No,No,No
CUST-00454,2,67.05,141.53,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-00455,43,73.77,2954.2,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,Yes
CUST-00456,40,50.23,1858.26,One year,DSL,Credit card,Yes,Yes,No,No
CUST-00457,11,64.86,709.48,Two year,No,Electronic check,No,No,No,Yes
CUST-00458,46,28.65,1414.09,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-00459,61,70.24,4133.14,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-00460,8,77.8,668.13,Month-to-month,No,Mailed check,No,No,No,Yes
CUST-00461,53,61.54,3463.93,One year,Fiber optic,Mailed check,No,No,No,No
CUST-00462,11,28.24,299.86,Two year,DSL,Electronic check,Yes,No,No,No
CUST-00463,54,90.72,5147.31,One year,No,Electronic check,Yes,Yes,No,No
CUST-00464,31,75.75,2418.08,Month-to-month,Fiber optic,Credit card,No,No,Yes,Yes
CUST-00465,1,49.58,49.67,One year,DSL,Electronic check,No,No,No,No
CUST-00466,70,60.27,4166.87,Two year,DSL,Bank transfer,No,Yes,No,No
CUST-00467,12,30.98,390.53,Month-to-month,No,Bank transfer,No,No,No,No
CUST-00468,43,42.39,1908.24,Two year,No,Electronic check,No,No,No,Yes
CUST-00469,14,54.09,788.39,Month-to-month,No,Electronic check,No,Yes,Yes,No
CUST-00470,68,96.48,7083.66,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes
CUST-00471,54,51.65,2779.51,One year,DSL,Mailed check,No,No,Yes,No
CUST-00472,58,82.37,5012.07,Month-to-month,No,Electronic check,No,No,No,No
CUST-00473,32,54.08,1830.93,Two year,DSL,Bank transfer,No,Yes,No,No
CUST-00474,34,72.95,2365.85,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-00475,46,63.61,2711.67,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-00476,57,87.95,4936.75,Month-to-month,No,Electronic check,No,No,Yes,No
CUST-00477,61,54.16,3492.33,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-00478,2,29.26,56.55,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-00479,48,33.83,1675.81,One year,No,Credit card,No,Yes,No,No
CUST-00480,8,54.23,399.64,Month-to-month,No,Electronic check,No,No,No,No
CUST-00481,21,37.02,759.43,Month-to-month,No,Bank transfer,Yes,No,No,Yes
CUST-00482,60,76.85,4696.22,One year,DSL,Bank transfer,No,Yes,No,No
CUST-00483,19,55.82,997.75,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No
CUST-00484,58,123.99,7647.77,One year,DSL,Bank transfer,No,No,No,Yes
CUST-00485,34,25.29,812.57,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-00486,17,71.89,1302.26,Month-to-month,No,Bank transfer,No,No,No,No
CUST-00487,25,39.93,952.95,One year,DSL,Electronic check,Yes,Yes,No,Yes
CUST-00488,39,55.16,2321.37,One year,Fiber optic,Credit card,Yes,No,No,No
CUST-00489,56,70.39,4007.9,Two year,Fiber optic,Electronic check,No,Yes,Yes,No
CUST-00490,44,18.0,739.33,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,No
CUST-00491,68,72.68,4598.48,Month-to-month,No,Bank transfer,No,No,No,No
CUST-00492,63,112.67,6615.44,One year,DSL,Bank transfer,No,No,No,Yes
CUST-00493,55,56.12,3130.99,One year,Fiber optic,Electronic check,No,No,Yes,No
CUST-00494,44,73.24,3382.18,One year,Fiber optic,Bank transfer,No,No,Yes,No
CUST-00495,21,91.6,1893.73,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-00496,30,63.07,1875.4,One year,Fiber optic,Mailed check,Yes,No,No,No
CUST-00497,9,53.06,484.36,Month-to-month,No,Electronic check,No,No,No,Yes
CUST-00498,27,18.0,488.57,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-00499,67,82.38,5685.54,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-00500,31,64.28,1983.68,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-00501,9,42.7,397.45,One year,Fiber optic,Mailed check,No,No,No,No
CUST-00502,47,70.04,3553.81,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,Yes
CUST-00503,70,52.99,3620.45,Month-to-month,DSL,Bank transfer,Yes,No,No,No
CUST-00504,63,54.32,3155.08,Two year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-00505,20,81.55,1533.3,One year,DSL,Bank transfer,No,No,No,No
CUST-00506,33,34.88,1160.9,Month-to-month,No,Bank transfer,Yes,No,No,Yes
CUST-00507,39,92.14,3503.92,Two year,No,Mailed check,No,Yes,No,No
CUST-00508,18,33.46,644.68,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-00509,20,51.1,1042.84,One year,DSL,Credit card,No,No,No,No
CUST-00510,18,113.15,2043.33,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,Yes
CUST-00511,72,94.06,7095.27,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-00512,54,69.34,3599.73,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-00513,61,44.43,2848.88,Month-to-month,DSL,Credit card,No,No,No,No
CUST-00514,59,54.3,2948.97,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-00515,70,68.76,4905.36,Month-to-month,No,Bank transfer,Yes,No,Yes,No
CUST-00516,8,67.9,580.99,One year,No,Bank transfer,No,No,No,Yes
CUST-00517,64,64.82,4339.55,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,Yes
CUST-00518,5,66.26,350.05,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-00519,35,61.85,2129.06,Two year,Fiber optic,Mailed check,No,No,No,No
CUST-00520,43,32.39,1465.02,One year,DSL,Credit card,No,Yes,No,No
CUST-00521,26,54.6,1431.15,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-00522,11,88.95,997.01,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-00523,14,34.16,444.49,Month-to-month,DSL,Bank transfer,Yes,No,No,No
CUST-00524,60,62.45,3568.07,One year,DSL,Bank transfer,No,Yes,No,Yes
CUST-00525,23,47.33,1097.47,Month-to-month,DSL,Electronic check,No,No,Yes,No
CUST-00526,23,69.67,1489.29,Month-to-month,DSL,Mailed check,Yes,No,No,Yes
CUST-00527,67,57.67,4013.16,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes
CUST-00528,11,102.46,1188.38,One year,Fiber optic,Electronic check,No,No,No,Yes
CUST-00529,66,79.16,5575.95,One year,DSL,Electronic check,Yes,No,No,Yes
CUST-00530,67,35.52,2228.2,Month-to-month,DSL,Electronic check,Yes,Yes,No,No
CUST-00531,44,83.11,3914.12,One year,Fiber optic,Electronic check,No,No,No,Yes
CUST-00532,12,48.41,540.73,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,Yes
CUST-00533,12,53.15,635.15,Two year,DSL,Mailed check,Yes,No,No,No
CUST-00534,21,74.53,1650.34,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-00535,42,55.2,2159.01,Month-to-month,DSL,Credit card,Yes,No,Yes,No
CUST-00536,12,88.43,979.36,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-00537,33,48.41,1476.1,One year,DSL,Credit card,No,No,No,No
CUST-00538,9,52.15,470.2,Two year,DSL,Bank transfer,No,No,No,No
CUST-00539,39,51.25,2098.4,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-00540,2,53.42,100.47,One year,Fiber optic,Credit card,No,Yes,No,Yes
CUST-00541,52,93.38,4564.11,Two year,Fiber optic,Credit card,Yes,No,No,No
CUST-00542,4,82.09,331.96,One year,No,Bank transfer,No,Yes,No,Yes
CUST-00543,15,108.04,1551.7,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-00544,13,121.42,1636.6,One year,DSL,Mailed check,No,No,No,No
CUST-00545,60,42.26,2718.02,Month-to-month,DSL,Mailed check,No,Yes,No,No
CUST-00546,4,68.69,286.46,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,Yes
CUST-00547,31,38.77,1274.4,Month-to-month,No,Mailed check,No,Yes,Yes,No
CUST-00548,43,48.34,2085.13,Month-to-month,DSL,Electronic check,No,Yes,No,Yes
CUST-00549,38,51.88,2076.26,Two year,Fiber optic,Electronic check,No,No,No,No
CUST-00550,50,41.63,1975.89,Two year,DSL,Electronic check,Yes,No,No,No
CUST-00551,58,41.75,2254.26,Month-to-month,DSL,Electronic check,No,No,Yes,No
CUST-00552,29,63.54,1888.64,One year,Fiber optic,Mailed check,No,Yes,No,Yes
CUST-00553,60,37.8,2105.41,Month-to-month,DSL,Credit card,Yes,No,No,No
CUST-00554,23,87.21,2131.79,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-00555,71,44.97,3290.73,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-00556,37,125.0,4959.63,Month-to-month,No,Electronic check,Yes,Yes,No,Yes
CUST-00557,53,56.17,2888.36,Month-to-month,DSL,Bank transfer,No,No,Yes,No
CUST-00558,64,68.73,4388.98,Month-to-month,DSL,Bank transfer,Yes,Yes,No,Yes
CUST-00559,58,35.91,2163.32,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-00560,62,107.95,6417.45,Month-to-month,Fiber optic,Credit card,Yes,No,No,No
CUST-00561,39,93.87,3685.44,Two year,Fiber optic,Credit card,Yes,No,No,No
CUST-00562,4,74.13,304.09,Month-to-month,DSL,Credit card,No,Yes,No,Yes
CUST-00563,36,34.68,1344.13,Month-to-month,DSL,Credit card,No,Yes,No,No
CUST-00564,14,72.06,1048.34,Month-to-month,DSL,Mailed check,Yes,No,Yes,No
CUST-00565,65,40.09,2446.64,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-00566,18,102.1,1830.55,Month-to-month,DSL,Mailed check,No,No,No,Yes
CUST-00567,17,86.42,1490.01,Month-to-month,DSL,Credit card,No,No,No,No
CUST-00568,18,69.29,1176.7,One year,DSL,Electronic check,No,Yes,No,No
CUST-00569,47,18.0,836.79,One year,DSL,Electronic check,No,No,No,No
CUST-00570,42,43.4,1759.81,One year,No,Electronic check,No,No,No,No
CUST-00571,69,83.51,5410.77,One year,Fiber optic,Bank transfer,No,No,No,No
CUST-00572,30,96.11,2888.86,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-00573,21,93.62,1860.84,Month-to-month,No,Electronic check,Yes,No,No,Yes
CUST-00574,4,28.79,116.83,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-00575,1,74.24,70.32,Month-to-month,Fiber optic,Mailed check,No,Yes,No,Yes
CUST-00576,27,91.37,2555.25,Month-to-month,No,Credit card,Yes,No,No,No
CUST-00577,67,27.2,1733.54,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-00578,38,66.81,2699.75,One year,Fiber optic,Electronic check,No,Yes,No,No
CUST-00579,65,73.57,4419.54,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-00580,8,59.78,479.92,Month-to-month,DSL,Bank transfer,No,Yes,Yes,No
CUST-00581,7,22.55,153.31,One year,Fiber optic,Credit card,No,Yes,No,No
CUST-00582,61,59.18,3451.19,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-00583,8,59.14,470.97,Two year,No,Credit card,Yes,Yes,No,No
CUST-00584,4,63.45,267.69,Two year,DSL,Electronic check,Yes,No,Yes,Yes
CUST-00585,30,53.48,1711.0,Two year,DSL,Mailed check,No,Yes,No,No
CUST-00586,67,56.37,3657.9,Month-to-month,No,Credit card,No,No,No,No
CUST-00587,50,66.05,3119.8,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-00588,8,77.62,642.83,One year,Fiber optic,Credit card,Yes,Yes,No,Yes
CUST-00589,61,59.69,3688.86,One year,Fiber optic,Electronic check,Yes,No,No,No
CUST-00590,61,57.17,3320.54,One year,DSL,Mailed check,No,Yes,No,No
CUST-00591,58,69.22,4181.96,Month-to-month,No,Electronic check,No,No,Yes,Yes
CUST-00592,65,20.9,1362.61,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-00593,18,78.45,1446.76,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes
CUST-00594,71,66.99,4649.25,Month-to-month,DSL,Electronic check,No,Yes,No,No
CUST-00595,24,67.95,1614.91,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-00596,58,90.06,4956.32,Two year,DSL,Electronic check,No,No,No,No
CUST-00597,42,20.13,880.16,Month-to-month,No,Electronic check,Yes,No,Yes,No
CUST-00598,57,19.63,1057.51,One year,DSL,Mailed check,Yes,No,No,No
CUST-00599,46,73.57,3534.91,Two year,DSL,Credit card,No,No,No,No
CUST-00600,47,66.83,3290.78,Month-to-month,DSL,Electronic check,Yes,Yes,No,No
